id	resource	type	text	sf	resultSize	maxJVDPath	maxJVDSink	maxJVDStar	maxJVDHybrid	maxJVD	meanJoinVertexDegree	medianJoinVertexDegree	joinVertices	projectVars	tps	distinct	predicateVar
286	http://lsq.aksw.org/res/q-f97cc66b	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  ns:   <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?r3 WHERE   { ?x0  ns:type  dbp-owl:Region ;          ?r3      :Iran   } 	http://lsq.aksw.org/res/sf-q-f97cc66b	5			2		2	2	2	1	1	2	1	1
287	http://lsq.aksw.org/res/q-00893ef2	http://lsq.aksw.org/vocab#Query	PREFIX  p:    <http://dbpedia.org/property/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?player WHERE   { ?player  rdf:type        <http://dbpedia.org/ontology/SoccerPlayer> ;              p:currentclub   <http://dbpedia.org/resource/FC_Bayern_Munich> ;              p:nationalteam  <http://dbpedia.org/resource/Germany_national_football_team>   } 	http://lsq.aksw.org/res/sf-q-00893ef2	9			3		3	3	3	1	1	3	1	0
288	http://lsq.aksw.org/res/q-29355fe4	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?r0 WHERE   { ?x0    rdf:type  dbp-owl:Place .     :Iran  ?r0       ?x0   } 	http://lsq.aksw.org/res/sf-q-29355fe4	5	2				2	2	2	1	1	2	1	1
289	http://lsq.aksw.org/res/q-2b5ad184	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  ns:   <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?r0 WHERE   { ?x0    ns:type  dbp-owl:Place .     :Iran  ?r0      ?x0   } 	http://lsq.aksw.org/res/sf-q-2b5ad184	216	2				2	2	2	1	2	2	1	1
290	http://lsq.aksw.org/res/q-6242061d	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?r0 WHERE   { ?x0    rdf:type  dbp-owl:Place .     :Iran  ?r0       ?x0   } 	http://lsq.aksw.org/res/sf-q-6242061d	216	2				2	2	2	1	2	2	1	1
291	http://lsq.aksw.org/res/q-6a7cad3d	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?r0 WHERE   { ?x0    rdf:type  dbp-owl:Place .     :Iran  ?r0       ?x0   } 	http://lsq.aksw.org/res/sf-q-6a7cad3d	5	2				2	2	2	1	1	2	1	1
292	http://lsq.aksw.org/res/q-8d559ff1	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  ns:   <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?r0 WHERE   { ?x0    ns:type  dbp-owl:Place .     :Iran  ?r0      ?x0   } 	http://lsq.aksw.org/res/sf-q-8d559ff1	5	2				2	2	2	1	1	2	1	1
293	http://lsq.aksw.org/res/q-90607773	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX  dbpedia-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbpprop: <http://dbpedia.org/property/>  SELECT DISTINCT  ?x1 WHERE   { ?x0  rdf:type             dbpedia-owl:Band ;          rdfs:label           "Pink Floyd"@en ;          dbpprop:yearsActive  ?x1   } 	http://lsq.aksw.org/res/sf-q-90607773	3			3		3	3	3	1	1	3	1	0
294	http://lsq.aksw.org/res/q-b7382d6b	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#>  SELECT DISTINCT  * WHERE   { owl:Thing  ?property  ?object } 	http://lsq.aksw.org/res/sf-q-b7382d6b	0						0	0	0	2	1	1	1
295	http://lsq.aksw.org/res/q-0f21a81d	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  * WHERE   { <http://dbpedia.org/resource/Equatorial_Guinea>               rdf:type              <http://dbpedia.org/ontology/Place> ;               <http://dbpedia.org/ontology/capital>  ?capital .     ?capital  rdf:type              <http://dbpedia.org/ontology/PopulatedPlace> ;               <http://www.georss.org/georss/point>  ?coord   } 	http://lsq.aksw.org/res/sf-q-0f21a81d	2		2	2	3	3	2.33333	2	3	2	4	0	0
296	http://lsq.aksw.org/res/q-2cb26fa7	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/> PREFIX  geo:  <http://www.w3.org/2003/01/geo/wgs84_pos#> PREFIX  dbp:  <http://dbpedia.org/property/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  foaf: <http://xmlns.com/foaf/0.1/>  SELECT  ?capital ?lat ?long WHERE   { ?location  rdf:type    dbo:Location ;               foaf:name    "England"@en ;               dbo:capital  _:b0 .     _:b0      geo:lat      ?lat ;               geo:long     ?long ;               dbp:name     ?capital   } 	http://lsq.aksw.org/res/sf-q-2cb26fa7	2			3	4	4	3.5	3	2	3	6	0	0
297	http://lsq.aksw.org/res/q-30339cec	http://lsq.aksw.org/vocab#Query	PREFIX  dbpedia: <http://dbpedia.org/>  SELECT  ?property ?hasValue ?isValueOf WHERE   { { <http://dbpedia.org/property/maxtemp>                 ?property  ?hasValue     }   } 	http://lsq.aksw.org/res/sf-q-30339cec	2						0	0	0	3	1	0	1
298	http://lsq.aksw.org/res/q-9054ee37	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Jordan_Nagai>               <http://xmlns.com/foaf/0.1/name>  ?name1 .     <http://dbpedia.org/resource/Bob_Peterson_(filmmaker)>               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-9054ee37	4		2			2	2	2	1	2	2	0	0
299	http://lsq.aksw.org/res/q-cb7ab2e4	http://lsq.aksw.org/vocab#Query	SELECT  ?subject ?object WHERE   { ?subject  <http://dbpedia.org/ontology/firstLaunchRocket>  ?object } 	http://lsq.aksw.org/res/sf-q-cb7ab2e4	2						0	0	0	2	1	0	0
300	http://lsq.aksw.org/res/q-037b2491	http://lsq.aksw.org/vocab#Query	SELECT DISTINCT  ?subject WHERE   { ?subject  <http://purl.org/dc/terms/subject>  <http://dbpedia.org/resource/Category:Populated_places_in_Kohgiluyeh_and_Boyer-Ahmad_Province> } 	http://lsq.aksw.org/res/sf-q-037b2491	2						0	0	0	1	1	1	0
301	http://lsq.aksw.org/res/q-24cae71e	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?y WHERE   { ?x  rdf:type              <http://dbpedia.org/ontology/VideoGame> ;         ?p1                   <http://dbpedia.org/resource/Warcraft> ;         <http://dbpedia.org/ontology/developer>  ?y   } 	http://lsq.aksw.org/res/sf-q-24cae71e	12			3		3	3	3	1	1	3	1	1
302	http://lsq.aksw.org/res/q-7a163e40	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x3 ?r0 ?r3 WHERE   { ?x3       rdf:type  <http://dbpedia.org/ontology/Book> .     <http://dbpedia.org/resource/Jack_Kerouac>               ?r0       ?x3 .     ?x3       ?r3       <http://dbpedia.org/resource/Viking_Press>   } 	http://lsq.aksw.org/res/sf-q-7a163e40	9				3	3	3	3	1	3	3	1	1
303	http://lsq.aksw.org/res/q-000a9e5d	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "May 2012"@en } 	http://lsq.aksw.org/res/sf-q-000a9e5d	1						0	0	0	1	1	0	0
304	http://lsq.aksw.org/res/q-001f8370	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { ?p  <http://dbpedia.org/ontology/birthPlace>  <http://dbpedia.org/resource/Madrid> ;         <http://dbpedia.org/ontology/team>  ?t .     ?t  <http://dbpedia.org/ontology/league>  ?l .     ?l  <http://dbpedia.org/ontology/country>  <http://dbpedia.org/resource/England>   } 	http://lsq.aksw.org/res/sf-q-001f8370	0	2		2		2	2	2	3	3	4	0	0
305	http://lsq.aksw.org/res/q-005302a2	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/> PREFIX  geo:  <http://www.w3.org/2003/01/geo/wgs84_pos#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  foaf: <http://xmlns.com/foaf/0.1/>  SELECT  ?lat ?long WHERE   { ?location  rdf:type    dbo:Location ;               foaf:name    "Colombia"@en ;               dbo:capital  _:b0 .     _:b0      geo:lat      ?lat ;               geo:long     ?long   } 	http://lsq.aksw.org/res/sf-q-005302a2	1			3	3	3	3	3	2	2	5	0	0
306	http://lsq.aksw.org/res/q-0066f9c5	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Patrick_Wilson_(American_actor)>               <http://xmlns.com/foaf/0.1/name>  ?name1 ;               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-0066f9c5	4		2	2		2	2	2	2	2	2	0	0
307	http://lsq.aksw.org/res/q-006b78ac	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/G%C3%A9rard_Corbiau>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-006b78ac	6						0	0	0	2	1	0	1
308	http://lsq.aksw.org/res/q-012e91dc	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/John_Cho>               <http://dbpedia.org/ontology/birthName>  ?name1 .     <http://dbpedia.org/resource/Bruce_Greenwood>               <http://dbpedia.org/ontology/birthName>  ?name2   } 	http://lsq.aksw.org/res/sf-q-012e91dc	1		2			2	2	2	1	2	2	0	0
309	http://lsq.aksw.org/res/q-015777b5	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Charo_L%C3%B3pez>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-015777b5	8						0	0	0	2	1	0	1
310	http://lsq.aksw.org/res/q-0255b6bf	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Ulrich_Tukur>               <http://xmlns.com/foaf/0.1/name>  ?name1 ;               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-0255b6bf	4		2	2		2	2	2	2	2	2	0	0
311	http://lsq.aksw.org/res/q-029a0caa	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/John_Cho>               <http://xmlns.com/foaf/0.1/name>  ?name1 .     <http://dbpedia.org/resource/Chris_Pine>               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-029a0caa	4		2			2	2	2	1	2	2	0	0
312	http://lsq.aksw.org/res/q-02e01cc4	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/8%C2%BD>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-02e01cc4	7						0	0	0	2	1	0	1
313	http://lsq.aksw.org/res/q-038ac8db	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Rachel_Hurd-Wood>               <http://dbpedia.org/ontology/birthName>  ?name1 ;               <http://dbpedia.org/ontology/birthName>  ?name2   } 	http://lsq.aksw.org/res/sf-q-038ac8db	1		2	2		2	2	2	2	2	2	0	0
314	http://lsq.aksw.org/res/q-03af2e51	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Rip_Torn>               <http://xmlns.com/foaf/0.1/name>  ?name1 ;               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-03af2e51	4		2	2		2	2	2	2	2	2	0	0
315	http://lsq.aksw.org/res/q-0e30473b	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Anthony_Rapp>               <http://dbpedia.org/ontology/birthName>  ?name1 .     <http://dbpedia.org/resource/Jesse_L._Martin>               <http://dbpedia.org/ontology/birthName>  ?name2   } 	http://lsq.aksw.org/res/sf-q-0e30473b	1		2			2	2	2	1	2	2	0	0
316	http://lsq.aksw.org/res/q-0f25a618	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Alfre_Woodard>               <http://xmlns.com/foaf/0.1/name>  ?name1 .     <http://dbpedia.org/resource/Paul_Dano>               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-0f25a618	2		2			2	2	2	1	2	2	0	0
317	http://lsq.aksw.org/res/q-0f3c9c11	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  * WHERE   { <http://dbpedia.org/resource/Botswana>               rdf:type              <http://dbpedia.org/ontology/Place> ;               <http://dbpedia.org/ontology/capital>  ?capital .     ?capital  rdf:type              <http://dbpedia.org/ontology/PopulatedPlace> ;               <http://www.georss.org/georss/point>  ?coord   } 	http://lsq.aksw.org/res/sf-q-0f3c9c11	1		2	2	3	3	2.33333	2	3	2	4	0	0
318	http://lsq.aksw.org/res/q-1338469c	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/S%C5%82awomir_Idziak>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-1338469c	5						0	0	0	2	1	0	1
319	http://lsq.aksw.org/res/q-144560f3	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Olivia_Williams>               <http://dbpedia.org/ontology/birthName>  ?name1 ;               <http://dbpedia.org/ontology/birthName>  ?name2   } 	http://lsq.aksw.org/res/sf-q-144560f3	1		2	2		2	2	2	2	2	2	0	0
320	http://lsq.aksw.org/res/q-14678526	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  * WHERE   { <http://dbpedia.org/resource/Czech_Republic>               rdf:type              <http://dbpedia.org/ontology/Place> ;               <http://dbpedia.org/ontology/capital>  ?capital .     ?capital  rdf:type              <http://dbpedia.org/ontology/PopulatedPlace> ;               <http://www.georss.org/georss/point>  ?coord   } 	http://lsq.aksw.org/res/sf-q-14678526	1		2	2	3	3	2.33333	2	3	2	4	0	0
321	http://lsq.aksw.org/res/q-15609535	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Chris_Pine>               <http://xmlns.com/foaf/0.1/name>  ?name1 ;               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-15609535	4		2	2		2	2	2	2	2	2	0	0
322	http://lsq.aksw.org/res/q-163320bc	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Vivica_A._Fox>               <http://xmlns.com/foaf/0.1/name>  ?name1 .     <http://dbpedia.org/resource/Sonny_Chiba>               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-163320bc	4		2			2	2	2	1	2	2	0	0
323	http://lsq.aksw.org/res/q-16b1fb4c	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  * WHERE   { <http://dbpedia.org/resource/Turks_and_Caicos_Islands>               rdf:type              <http://dbpedia.org/ontology/Place> ;               <http://dbpedia.org/ontology/capital>  ?capital .     ?capital  rdf:type              <http://dbpedia.org/ontology/PopulatedPlace> ;               <http://www.georss.org/georss/point>  ?coord   } 	http://lsq.aksw.org/res/sf-q-16b1fb4c	1		2	2	3	3	2.33333	2	3	2	4	0	0
324	http://lsq.aksw.org/res/q-185c1343	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Category:UK_MPs_1987%E2%80%9392>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-185c1343	1						0	0	0	2	1	0	1
325	http://lsq.aksw.org/res/q-186f1ddd	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Zoe_Saldana>               <http://xmlns.com/foaf/0.1/name>  ?name1 ;               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-186f1ddd	4		2	2		2	2	2	2	2	2	0	0
326	http://lsq.aksw.org/res/q-18ecc335	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Uma_Thurman>               <http://dbpedia.org/ontology/birthName>  ?name1 ;               <http://dbpedia.org/ontology/birthName>  ?name2   } 	http://lsq.aksw.org/res/sf-q-18ecc335	1		2	2		2	2	2	2	2	2	0	0
327	http://lsq.aksw.org/res/q-1a479d95	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "Planck"@en } 	http://lsq.aksw.org/res/sf-q-1a479d95	1						0	0	0	1	1	0	0
328	http://lsq.aksw.org/res/q-1ba06efa	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  * WHERE   { <http://dbpedia.org/resource/El_Salvador>               rdf:type              <http://dbpedia.org/ontology/Place> ;               <http://dbpedia.org/ontology/capital>  ?capital .     ?capital  rdf:type              <http://dbpedia.org/ontology/PopulatedPlace> ;               <http://www.georss.org/georss/point>  ?coord   } 	http://lsq.aksw.org/res/sf-q-1ba06efa	1		2	2	3	3	2.33333	2	3	2	4	0	0
329	http://lsq.aksw.org/res/q-1bb59ce2	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Alfre_Woodard>               <http://xmlns.com/foaf/0.1/name>  ?name1 .     <http://dbpedia.org/resource/Benedict_Cumberbatch>               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-1bb59ce2	2		2			2	2	2	1	2	2	0	0
330	http://lsq.aksw.org/res/q-1c2d23c3	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Loles_Le%C3%B3n>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-1c2d23c3	7						0	0	0	2	1	0	1
331	http://lsq.aksw.org/res/q-1d2ad843	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "Galileo"@en } 	http://lsq.aksw.org/res/sf-q-1d2ad843	1						0	0	0	1	1	0	0
332	http://lsq.aksw.org/res/q-1dd17d48	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "Salim Al-Hassani"@en } 	http://lsq.aksw.org/res/sf-q-1dd17d48	1						0	0	0	1	1	0	0
333	http://lsq.aksw.org/res/q-2263b2bc	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "Mauna Kea"@en } 	http://lsq.aksw.org/res/sf-q-2263b2bc	1						0	0	0	1	1	0	0
334	http://lsq.aksw.org/res/q-24548172	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "American Astronomical Society"@en } 	http://lsq.aksw.org/res/sf-q-24548172	1						0	0	0	1	1	0	0
335	http://lsq.aksw.org/res/q-248c1d56	http://lsq.aksw.org/vocab#Query	SELECT  ?o1 WHERE   { <http://dbpedia.org/resource/Chirakodinja_Kinavukal>               <http://purl.org/dc/terms/subject>  ?o .     ?o        <http://www.w3.org/2004/02/skos/core#broader>  ?o1   } 	http://lsq.aksw.org/res/sf-q-248c1d56	1	2				2	2	2	1	1	2	0	0
336	http://lsq.aksw.org/res/q-24a64b30	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Aaliyah>               <http://xmlns.com/foaf/0.1/name>  ?name1 ;               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-24a64b30	1		2	2		2	2	2	2	2	2	0	0
337	http://lsq.aksw.org/res/q-252facd5	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "Weyl"@en } 	http://lsq.aksw.org/res/sf-q-252facd5	1						0	0	0	1	1	0	0
338	http://lsq.aksw.org/res/q-269a4054	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Bruce_Greenwood>               <http://dbpedia.org/ontology/birthName>  ?name1 ;               <http://dbpedia.org/ontology/birthName>  ?name2   } 	http://lsq.aksw.org/res/sf-q-269a4054	1		2	2		2	2	2	2	2	2	0	0
339	http://lsq.aksw.org/res/q-2757adba	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "Yangjiang"@en } 	http://lsq.aksw.org/res/sf-q-2757adba	1						0	0	0	1	1	0	0
340	http://lsq.aksw.org/res/q-27f91fcb	http://lsq.aksw.org/vocab#Query	'SELECT  * WHERE   { <http://dbpedia.org/resource/Jerry_O''Connell>               <http://dbpedia.org/ontology/birthName>  ?name1 ;               <http://dbpedia.org/ontology/birthName>  ?name2   } '	http://lsq.aksw.org/res/sf-q-27f91fcb	1		2	2		2	2	2	2	2	2	0	0
341	http://lsq.aksw.org/res/q-281dc5a5	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Hisaya_Morishige>               <http://xmlns.com/foaf/0.1/name>  ?name1 .     <http://dbpedia.org/resource/Yuriko_Ishida>               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-281dc5a5	4		2			2	2	2	1	2	2	0	0
342	http://lsq.aksw.org/res/q-2866cad0	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Lucy_Davis>               <http://dbpedia.org/ontology/birthName>  ?name1 ;               <http://dbpedia.org/ontology/birthName>  ?name2   } 	http://lsq.aksw.org/res/sf-q-2866cad0	1		2	2		2	2	2	2	2	2	0	0
343	http://lsq.aksw.org/res/q-2aa29e8c	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Dylan_Moran>               <http://xmlns.com/foaf/0.1/name>  ?name1 ;               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-2aa29e8c	4		2	2		2	2	2	2	2	2	0	0
344	http://lsq.aksw.org/res/q-2b305f77	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "Hans Bethe"@en } 	http://lsq.aksw.org/res/sf-q-2b305f77	1						0	0	0	1	1	0	0
345	http://lsq.aksw.org/res/q-2bde5719	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Jamie_Kennedy>               <http://dbpedia.org/ontology/birthName>  ?name1 ;               <http://dbpedia.org/ontology/birthName>  ?name2   } 	http://lsq.aksw.org/res/sf-q-2bde5719	1		2	2		2	2	2	2	2	2	0	0
346	http://lsq.aksw.org/res/q-2c8ebf9c	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/L%C3%A9on:_The_Professional>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-2c8ebf9c	1						0	0	0	2	1	0	1
347	http://lsq.aksw.org/res/q-2cf51523	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  * WHERE   { <http://dbpedia.org/resource/Puerto_Rico>               rdf:type              <http://dbpedia.org/ontology/Place> ;               <http://dbpedia.org/ontology/capital>  ?capital .     ?capital  rdf:type              <http://dbpedia.org/ontology/PopulatedPlace> ;               <http://www.georss.org/georss/point>  ?coord   } 	http://lsq.aksw.org/res/sf-q-2cf51523	1		2	2	3	3	2.33333	2	3	2	4	0	0
348	http://lsq.aksw.org/res/q-2d3e0747	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Piotr_Soboci%C5%84ski>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-2d3e0747	5						0	0	0	2	1	0	1
349	http://lsq.aksw.org/res/q-2d5ca4c9	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Martin_Crewes>               <http://xmlns.com/foaf/0.1/name>  ?name1 ;               <http://xmlns.com/foaf/0.1/name>  ?name2   } 	http://lsq.aksw.org/res/sf-q-2d5ca4c9	4		2	2		2	2	2	2	2	2	0	0
350	http://lsq.aksw.org/res/q-2d690cac	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "Kepler"@en } 	http://lsq.aksw.org/res/sf-q-2d690cac	1						0	0	0	1	1	0	0
351	http://lsq.aksw.org/res/q-2d940f3e	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Jan_%C5%A0vankmajer>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-2d940f3e	8						0	0	0	2	1	0	1
352	http://lsq.aksw.org/res/q-2fe3f03c	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Category:UK_MPs_2005%E2%80%9310>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-2fe3f03c	1						0	0	0	2	1	0	1
353	http://lsq.aksw.org/res/q-35e7a1b2	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  ?redirectsTo WHERE   { ?resource  rdfs:label           "Nissan Motor"@en ;               dbo:wikiPageRedirects  ?redirectsTo   } 	http://lsq.aksw.org/res/sf-q-35e7a1b2	1			2		2	2	2	1	1	2	0	0
354	http://lsq.aksw.org/res/q-39e2a17a	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT  * WHERE   { ?x  rdfs:label  "SLAC National Accelerator Laboratory"@en } 	http://lsq.aksw.org/res/sf-q-39e2a17a	1						0	0	0	1	1	0	0
